date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,previous_balance_1,previous_amount_1,previous_other_1,previous_balance_2,previous_amount_2,previous_other_2,previous_balance_3,previous_amount_3,previous_other_3,previous_balance_4,previous_amount_4,previous_other_4,previous_balance_5,previous_amount_5,previous_other_5,previous_balance_6,previous_amount_6,previous_other_6
2020-03-31,10701.25,-10711.23,-16080.6,381,4791A,47,1.0,6.123233995736766e-17,-16070.62,12823.31,-14146.22,-14747.71,26138.92,-15810.28,-25076.35,12846.43,-14906.42,-23016.36,16298.68,-17705.7,-21609.34,28424.81,-25057.25,-24976.9,26250.62,-26359.96
2020-04-30,10369.17,-4286.59,-9998.02,381,4791A,47,0.8660254037844387,-0.4999999999999998,-16080.6,10701.25,-10711.23,-16070.62,12823.31,-14146.22,-14747.71,26138.92,-15810.28,-25076.35,12846.43,-14906.42,-23016.36,16298.68,-17705.7,-21609.34,28424.81,-25057.25
2020-05-31,1500.0,-1426.82,-9924.84,381,4791A,47,0.49999999999999994,-0.8660254037844387,-9998.02,10369.17,-4286.59,-16080.6,10701.25,-10711.23,-16070.62,12823.31,-14146.22,-14747.71,26138.92,-15810.28,-25076.35,12846.43,-14906.42,-23016.36,16298.68,-17705.7
2020-06-30,6125.23,-6146.29,-9945.9,381,4791A,47,1.2246467991473532e-16,-1.0,-9924.84,1500.0,-1426.82,-9998.02,10369.17,-4286.59,-16080.6,10701.25,-10711.23,-16070.62,12823.31,-14146.22,-14747.71,26138.92,-15810.28,-25076.35,12846.43,-14906.42
2020-07-31,3491.62,-3515.23,-9969.51,381,4791A,47,-0.4999999999999997,-0.8660254037844388,-9945.9,6125.23,-6146.29,-9924.84,1500.0,-1426.82,-9998.02,10369.17,-4286.59,-16080.6,10701.25,-10711.23,-16070.62,12823.31,-14146.22,-14747.71,26138.92,-15810.28
2020-08-31,15696.54,-12908.54,-7181.51,381,4791A,47,-0.8660254037844385,-0.5000000000000004,-9969.51,3491.62,-3515.23,-9945.9,6125.23,-6146.29,-9924.84,1500.0,-1426.82,-9998.02,10369.17,-4286.59,-16080.6,10701.25,-10711.23,-16070.62,12823.31,-14146.22
2020-09-30,21262.74,-11291.69,2789.54,381,4791A,47,-1.0,-1.8369701987210297e-16,-7181.51,15696.54,-12908.54,-9969.51,3491.62,-3515.23,-9945.9,6125.23,-6146.29,-9924.84,1500.0,-1426.82,-9998.02,10369.17,-4286.59,-16080.6,10701.25,-10711.23
2018-07-31,0.86,-6.79,-5086.15,386,4791B,138,-0.4999999999999997,-0.8660254037844388,-5080.22,135.86,-126.76,-5089.32,0.0,-5.9,-5083.42,800.0,-809.15,-5074.27,1412.0,-1402.56,-5083.71,1431.0,-1480.84,-5033.87,1270.0,-1232.18
2018-08-31,0.0,-5.9,-5092.05,386,4791B,138,-0.8660254037844385,-0.5000000000000004,-5086.15,0.86,-6.79,-5080.22,135.86,-126.76,-5089.32,0.0,-5.9,-5083.42,800.0,-809.15,-5074.27,1412.0,-1402.56,-5083.71,1431.0,-1480.84
2019-03-31,3606.06,-3729.4,21.2,386,4791B,138,1.0,6.123233995736766e-17,144.54,2439.6,-1808.82,-486.24,3526.05,-1478.61,-2533.68,2854.6,-2227.82,-3160.46,2477.73,-578.24,-5059.95,50.0,-14.9,-5095.05,0.0,-3.0
2019-04-30,2657.79,-2492.83,186.16,386,4791B,138,0.8660254037844387,-0.4999999999999998,21.2,3606.06,-3729.4,144.54,2439.6,-1808.82,-486.24,3526.05,-1478.61,-2533.68,2854.6,-2227.82,-3160.46,2477.73,-578.24,-5059.95,50.0,-14.9
2019-05-31,2456.49,-2631.49,11.16,386,4791B,138,0.49999999999999994,-0.8660254037844387,186.16,2657.79,-2492.83,21.2,3606.06,-3729.4,144.54,2439.6,-1808.82,-486.24,3526.05,-1478.61,-2533.68,2854.6,-2227.82,-3160.46,2477.73,-578.24
2019-06-30,3942.64,-3920.19,33.61,386,4791B,138,1.2246467991473532e-16,-1.0,11.16,2456.49,-2631.49,186.16,2657.79,-2492.83,21.2,3606.06,-3729.4,144.54,2439.6,-1808.82,-486.24,3526.05,-1478.61,-2533.68,2854.6,-2227.82
2019-07-31,1878.78,-1510.52,401.87,386,4791B,138,-0.4999999999999997,-0.8660254037844388,33.61,3942.64,-3920.19,11.16,2456.49,-2631.49,186.16,2657.79,-2492.83,21.2,3606.06,-3729.4,144.54,2439.6,-1808.82,-486.24,3526.05,-1478.61
2019-08-31,714.88,-737.64,379.11,386,4791B,138,-0.8660254037844385,-0.5000000000000004,401.87,1878.78,-1510.52,33.61,3942.64,-3920.19,11.16,2456.49,-2631.49,186.16,2657.79,-2492.83,21.2,3606.06,-3729.4,144.54,2439.6,-1808.82
2019-09-30,5980.46,-5237.98,1121.59,386,4791B,138,-1.0,-1.8369701987210297e-16,379.11,714.88,-737.64,401.87,1878.78,-1510.52,33.61,3942.64,-3920.19,11.16,2456.49,-2631.49,186.16,2657.79,-2492.83,21.2,3606.06,-3729.4
2019-10-31,1962.0,-3066.13,17.46,386,4791B,138,-0.8660254037844386,0.5000000000000001,1121.59,5980.46,-5237.98,379.11,714.88,-737.64,401.87,1878.78,-1510.52,33.61,3942.64,-3920.19,11.16,2456.49,-2631.49,186.16,2657.79,-2492.83
2019-11-30,3285.02,-3266.11,36.37,386,4791B,138,-0.5000000000000004,0.8660254037844384,17.46,1962.0,-3066.13,1121.59,5980.46,-5237.98,379.11,714.88,-737.64,401.87,1878.78,-1510.52,33.61,3942.64,-3920.19,11.16,2456.49,-2631.49
2019-12-31,3609.88,-2714.85,931.4,386,4791B,138,-2.4492935982947064e-16,1.0,36.37,3285.02,-3266.11,17.46,1962.0,-3066.13,1121.59,5980.46,-5237.98,379.11,714.88,-737.64,401.87,1878.78,-1510.52,33.61,3942.64,-3920.19
2020-01-31,2721.8,-3676.44,-23.24,386,4791B,138,0.49999999999999994,0.8660254037844387,931.4,3609.88,-2714.85,36.37,3285.02,-3266.11,17.46,1962.0,-3066.13,1121.59,5980.46,-5237.98,379.11,714.88,-737.64,401.87,1878.78,-1510.52
2020-02-29,2198.29,-2036.18,138.87,386,4791B,138,0.8660254037844386,0.5000000000000001,-23.24,2721.8,-3676.44,931.4,3609.88,-2714.85,36.37,3285.02,-3266.11,17.46,1962.0,-3066.13,1121.59,5980.46,-5237.98,379.11,714.88,-737.64
2020-03-31,2165.75,-2147.19,157.43,386,4791B,138,1.0,6.123233995736766e-17,138.87,2198.29,-2036.18,-23.24,2721.8,-3676.44,931.4,3609.88,-2714.85,36.37,3285.02,-3266.11,17.46,1962.0,-3066.13,1121.59,5980.46,-5237.98
2020-04-30,987.83,-1137.12,8.14,386,4791B,138,0.8660254037844387,-0.4999999999999998,157.43,2165.75,-2147.19,138.87,2198.29,-2036.18,-23.24,2721.8,-3676.44,931.4,3609.88,-2714.85,36.37,3285.02,-3266.11,17.46,1962.0,-3066.13
2020-05-31,1907.49,-1900.14,15.49,386,4791B,138,0.49999999999999994,-0.8660254037844387,8.14,987.83,-1137.12,157.43,2165.75,-2147.19,138.87,2198.29,-2036.18,-23.24,2721.8,-3676.44,931.4,3609.88,-2714.85,36.37,3285.02,-3266.11
2020-06-30,1090.54,-1089.28,16.75,386,4791B,138,1.2246467991473532e-16,-1.0,15.49,1907.49,-1900.14,8.14,987.83,-1137.12,157.43,2165.75,-2147.19,138.87,2198.29,-2036.18,-23.24,2721.8,-3676.44,931.4,3609.88,-2714.85
2020-07-31,112.49,-133.93,-4.69,386,4791B,138,-0.4999999999999997,-0.8660254037844388,16.75,1090.54,-1089.28,15.49,1907.49,-1900.14,8.14,987.83,-1137.12,157.43,2165.75,-2147.19,138.87,2198.29,-2036.18,-23.24,2721.8,-3676.44
2020-08-31,36.22,-48.12,-16.59,386,4791B,138,-0.8660254037844385,-0.5000000000000004,-4.69,112.49,-133.93,16.75,1090.54,-1089.28,15.49,1907.49,-1900.14,8.14,987.83,-1137.12,157.43,2165.75,-2147.19,138.87,2198.29,-2036.18
2020-09-30,42.11,-48.11,-22.59,386,4791B,138,-1.0,-1.8369701987210297e-16,-16.59,36.22,-48.12,-4.69,112.49,-133.93,16.75,1090.54,-1089.28,15.49,1907.49,-1900.14,8.14,987.83,-1137.12,157.43,2165.75,-2147.19
2020-08-31,5000.0,-3795.84,1447.87,390,6201Z,60,-0.8660254037844385,-0.5000000000000004,243.71,4400.0,-4539.9,383.61,2017.45,-4166.67,2532.83,12550.0,-4213.74,-5803.43,2100.0,-3670.68,-4232.75,3009.0,-1074.21,0.1,0.0,0.0
2020-09-30,7400.0,-5967.06,2880.81,390,6201Z,60,-1.0,-1.8369701987210297e-16,1447.87,5000.0,-3795.84,243.71,4400.0,-4539.9,383.61,2017.45,-4166.67,2532.83,12550.0,-4213.74,-5803.43,2100.0,-3670.68,-4232.75,3009.0,-1074.21
2018-06-30,725.53,-575.56,-4934.43,391,4511Z,193,1.2246467991473532e-16,-1.0,-5084.4,515.99,-561.9,-5038.49,1148.27,-1079.75,-5107.01,655.92,-703.39,-5059.54,613.89,-601.08,-5072.35,121.01,-107.91,0.1,0.0,0.0
2018-07-31,98.0,-217.1,-5053.53,391,4511Z,193,-0.4999999999999997,-0.8660254037844388,-4934.43,725.53,-575.56,-5084.4,515.99,-561.9,-5038.49,1148.27,-1079.75,-5107.01,655.92,-703.39,-5059.54,613.89,-601.08,-5072.35,121.01,-107.91
2018-08-31,164.7,-197.78,-5086.61,391,4511Z,193,-0.8660254037844385,-0.5000000000000004,-5053.53,98.0,-217.1,-4934.43,725.53,-575.56,-5084.4,515.99,-561.9,-5038.49,1148.27,-1079.75,-5107.01,655.92,-703.39,-5059.54,613.89,-601.08
2018-09-30,228.0,-126.86,-4985.47,391,4511Z,193,-1.0,-1.8369701987210297e-16,-5086.61,164.7,-197.78,-5053.53,98.0,-217.1,-4934.43,725.53,-575.56,-5084.4,515.99,-561.9,-5038.49,1148.27,-1079.75,-5107.01,655.92,-703.39
2018-10-31,173.92,-275.17,-5086.72,391,4511Z,193,-0.8660254037844386,0.5000000000000001,-4985.47,228.0,-126.86,-5086.61,164.7,-197.78,-5053.53,98.0,-217.1,-4934.43,725.53,-575.56,-5084.4,515.99,-561.9,-5038.49,1148.27,-1079.75
2018-11-30,201.63,-202.7,-5087.79,391,4511Z,193,-0.5000000000000004,0.8660254037844384,-5086.72,173.92,-275.17,-4985.47,228.0,-126.86,-5086.61,164.7,-197.78,-5053.53,98.0,-217.1,-4934.43,725.53,-575.56,-5084.4,515.99,-561.9
2018-12-31,2063.15,-2053.28,-5077.92,391,4511Z,193,-2.4492935982947064e-16,1.0,-5087.79,201.63,-202.7,-5086.72,173.92,-275.17,-4985.47,228.0,-126.86,-5086.61,164.7,-197.78,-5053.53,98.0,-217.1,-4934.43,725.53,-575.56
2019-01-31,718.88,-705.16,-5064.2,391,4511Z,193,0.49999999999999994,0.8660254037844387,-5077.92,2063.15,-2053.28,-5087.79,201.63,-202.7,-5086.72,173.92,-275.17,-4985.47,228.0,-126.86,-5086.61,164.7,-197.78,-5053.53,98.0,-217.1
2019-02-28,1346.11,-1124.7,-4842.79,391,4511Z,193,0.8660254037844386,0.5000000000000001,-5064.2,718.88,-705.16,-5077.92,2063.15,-2053.28,-5087.79,201.63,-202.7,-5086.72,173.92,-275.17,-4985.47,228.0,-126.86,-5086.61,164.7,-197.78
2019-03-31,5777.11,-3200.75,-2266.43,391,4511Z,193,1.0,6.123233995736766e-17,-4842.79,1346.11,-1124.7,-5064.2,718.88,-705.16,-5077.92,2063.15,-2053.28,-5087.79,201.63,-202.7,-5086.72,173.92,-275.17,-4985.47,228.0,-126.86
2019-04-30,2040.0,-6380.37,-6606.8,391,4511Z,193,0.8660254037844387,-0.4999999999999998,-2266.43,5777.11,-3200.75,-4842.79,1346.11,-1124.7,-5064.2,718.88,-705.16,-5077.92,2063.15,-2053.28,-5087.79,201.63,-202.7,-5086.72,173.92,-275.17
2019-05-31,142.03,0.0,-6464.77,391,4511Z,193,0.49999999999999994,-0.8660254037844387,-6606.8,2040.0,-6380.37,-2266.43,5777.11,-3200.75,-4842.79,1346.11,-1124.7,-5064.2,718.88,-705.16,-5077.92,2063.15,-2053.28,-5087.79,201.63,-202.7
2019-06-30,1673.23,-580.91,-5372.45,391,4511Z,193,1.2246467991473532e-16,-1.0,-6464.77,142.03,0.0,-6606.8,2040.0,-6380.37,-2266.43,5777.11,-3200.75,-4842.79,1346.11,-1124.7,-5064.2,718.88,-705.16,-5077.92,2063.15,-2053.28
2019-07-31,812.4,-824.15,-5384.2,391,4511Z,193,-0.4999999999999997,-0.8660254037844388,-5372.45,1673.23,-580.91,-6464.77,142.03,0.0,-6606.8,2040.0,-6380.37,-2266.43,5777.11,-3200.75,-4842.79,1346.11,-1124.7,-5064.2,718.88,-705.16
2019-08-31,0.0,0.0,-5384.2,391,4511Z,193,-0.8660254037844385,-0.5000000000000004,-5384.2,812.4,-824.15,-5372.45,1673.23,-580.91,-6464.77,142.03,0.0,-6606.8,2040.0,-6380.37,-2266.43,5777.11,-3200.75,-4842.79,1346.11,-1124.7
2019-09-30,645.06,-636.14,-5375.28,391,4511Z,193,-1.0,-1.8369701987210297e-16,-5384.2,0.0,0.0,-5384.2,812.4,-824.15,-5372.45,1673.23,-580.91,-6464.77,142.03,0.0,-6606.8,2040.0,-6380.37,-2266.43,5777.11,-3200.75
2019-10-31,617.8,-638.42,-5395.9,391,4511Z,193,-0.8660254037844386,0.5000000000000001,-5375.28,645.06,-636.14,-5384.2,0.0,0.0,-5384.2,812.4,-824.15,-5372.45,1673.23,-580.91,-6464.77,142.03,0.0,-6606.8,2040.0,-6380.37
2019-11-30,508.76,-221.09,-5108.23,391,4511Z,193,-0.5000000000000004,0.8660254037844384,-5395.9,617.8,-638.42,-5375.28,645.06,-636.14,-5384.2,0.0,0.0,-5384.2,812.4,-824.15,-5372.45,1673.23,-580.91,-6464.77,142.03,0.0
2019-12-31,136.71,-403.98,-5375.5,391,4511Z,193,-2.4492935982947064e-16,1.0,-5108.23,508.76,-221.09,-5395.9,617.8,-638.42,-5375.28,645.06,-636.14,-5384.2,0.0,0.0,-5384.2,812.4,-824.15,-5372.45,1673.23,-580.91
2020-01-31,154.38,-154.38,-5375.5,391,4511Z,193,0.49999999999999994,0.8660254037844387,-5375.5,136.71,-403.98,-5108.23,508.76,-221.09,-5395.9,617.8,-638.42,-5375.28,645.06,-636.14,-5384.2,0.0,0.0,-5384.2,812.4,-824.15
2020-02-29,65.0,-65.0,-5375.5,391,4511Z,193,0.8660254037844386,0.5000000000000001,-5375.5,154.38,-154.38,-5375.5,136.71,-403.98,-5108.23,508.76,-221.09,-5395.9,617.8,-638.42,-5375.28,645.06,-636.14,-5384.2,0.0,0.0
2020-03-31,1161.46,-1161.46,-5375.5,391,4511Z,193,1.0,6.123233995736766e-17,-5375.5,65.0,-65.0,-5375.5,154.38,-154.38,-5375.5,136.71,-403.98,-5108.23,508.76,-221.09,-5395.9,617.8,-638.42,-5375.28,645.06,-636.14
2020-04-30,3352.39,-1960.87,-3983.98,391,4511Z,193,0.8660254037844387,-0.4999999999999998,-5375.5,1161.46,-1161.46,-5375.5,65.0,-65.0,-5375.5,154.38,-154.38,-5375.5,136.71,-403.98,-5108.23,508.76,-221.09,-5395.9,617.8,-638.42
2020-05-31,4106.69,-2866.1,-2743.39,391,4511Z,193,0.49999999999999994,-0.8660254037844387,-3983.98,3352.39,-1960.87,-5375.5,1161.46,-1161.46,-5375.5,65.0,-65.0,-5375.5,154.38,-154.38,-5375.5,136.71,-403.98,-5108.23,508.76,-221.09
2020-06-30,4715.49,-3615.2,-1643.1,391,4511Z,193,1.2246467991473532e-16,-1.0,-2743.39,4106.69,-2866.1,-3983.98,3352.39,-1960.87,-5375.5,1161.46,-1161.46,-5375.5,65.0,-65.0,-5375.5,154.38,-154.38,-5375.5,136.71,-403.98
2020-07-31,2560.83,-364.19,553.54,391,4511Z,193,-0.4999999999999997,-0.8660254037844388,-1643.1,4715.49,-3615.2,-2743.39,4106.69,-2866.1,-3983.98,3352.39,-1960.87,-5375.5,1161.46,-1161.46,-5375.5,65.0,-65.0,-5375.5,154.38,-154.38
2020-08-31,215.34,-768.88,0.0,391,4511Z,193,-0.8660254037844385,-0.5000000000000004,553.54,2560.83,-364.19,-1643.1,4715.49,-3615.2,-2743.39,4106.69,-2866.1,-3983.98,3352.39,-1960.87,-5375.5,1161.46,-1161.46,-5375.5,65.0,-65.0
2020-09-30,1621.67,-129.96,1491.71,391,4511Z,193,-1.0,-1.8369701987210297e-16,0.0,215.34,-768.88,553.54,2560.83,-364.19,-1643.1,4715.49,-3615.2,-2743.39,4106.69,-2866.1,-3983.98,3352.39,-1960.87,-5375.5,1161.46,-1161.46
2020-02-29,102.99,-48.44,-3424.05,392,4511Z,193,0.8660254037844386,0.5000000000000001,-3478.6,385.4,-513.78,-3350.22,317.48,-200.92,-3466.78,0.0,0.0,-3466.78,79.46,-63.77,-3482.47,4.8,-16.95,-3470.32,40.26,-31.29
2020-03-31,1248.76,-1250.25,-3425.54,392,4511Z,193,1.0,6.123233995736766e-17,-3424.05,102.99,-48.44,-3478.6,385.4,-513.78,-3350.22,317.48,-200.92,-3466.78,0.0,0.0,-3466.78,79.46,-63.77,-3482.47,4.8,-16.95
2020-04-30,254.09,-307.97,-3479.42,392,4511Z,193,0.8660254037844387,-0.4999999999999998,-3425.54,1248.76,-1250.25,-3424.05,102.99,-48.44,-3478.6,385.4,-513.78,-3350.22,317.48,-200.92,-3466.78,0.0,0.0,-3466.78,79.46,-63.77
2020-05-31,3281.0,-2281.0,-2479.42,392,4511Z,193,0.49999999999999994,-0.8660254037844387,-3479.42,254.09,-307.97,-3425.54,1248.76,-1250.25,-3424.05,102.99,-48.44,-3478.6,385.4,-513.78,-3350.22,317.48,-200.92,-3466.78,0.0,0.0
2020-06-30,1916.25,-436.83,-1000.0,392,4511Z,193,1.2246467991473532e-16,-1.0,-2479.42,3281.0,-2281.0,-3479.42,254.09,-307.97,-3425.54,1248.76,-1250.25,-3424.05,102.99,-48.44,-3478.6,385.4,-513.78,-3350.22,317.48,-200.92
2020-07-31,3421.3,-2369.63,51.67,392,4511Z,193,-0.4999999999999997,-0.8660254037844388,-1000.0,1916.25,-436.83,-2479.42,3281.0,-2281.0,-3479.42,254.09,-307.97,-3425.54,1248.76,-1250.25,-3424.05,102.99,-48.44,-3478.6,385.4,-513.78
2020-08-31,1580.05,-1586.57,45.15,392,4511Z,193,-0.8660254037844385,-0.5000000000000004,51.67,3421.3,-2369.63,-1000.0,1916.25,-436.83,-2479.42,3281.0,-2281.0,-3479.42,254.09,-307.97,-3425.54,1248.76,-1250.25,-3424.05,102.99,-48.44
2020-09-30,692.37,-631.08,106.44,392,4511Z,193,-1.0,-1.8369701987210297e-16,45.15,1580.05,-1586.57,51.67,3421.3,-2369.63,-1000.0,1916.25,-436.83,-2479.42,3281.0,-2281.0,-3479.42,254.09,-307.97,-3425.54,1248.76,-1250.25
2019-08-31,1000.0,-849.7,-51423.55,394,7990Z,230,-0.8660254037844385,-0.5000000000000004,-51573.85,15000.0,-21853.35,-44720.5,8038.32,-18503.17,-34255.65,46127.45,-28063.25,-52319.85,28002.49,-21938.29,-58384.05,0.0,-34.8,-58349.25,344.55,-934.8
2019-09-30,4000.0,-3903.42,-51326.97,394,7990Z,230,-1.0,-1.8369701987210297e-16,-51423.55,1000.0,-849.7,-51573.85,15000.0,-21853.35,-44720.5,8038.32,-18503.17,-34255.65,46127.45,-28063.25,-52319.85,28002.49,-21938.29,-58384.05,0.0,-34.8
2019-10-31,4120.72,-709.5,-47915.75,394,7990Z,230,-0.8660254037844386,0.5000000000000001,-51326.97,4000.0,-3903.42,-51423.55,1000.0,-849.7,-51573.85,15000.0,-21853.35,-44720.5,8038.32,-18503.17,-34255.65,46127.45,-28063.25,-52319.85,28002.49,-21938.29
2019-11-30,2869.11,-4520.87,-49567.51,394,7990Z,230,-0.5000000000000004,0.8660254037844384,-47915.75,4120.72,-709.5,-51326.97,4000.0,-3903.42,-51423.55,1000.0,-849.7,-51573.85,15000.0,-21853.35,-44720.5,8038.32,-18503.17,-34255.65,46127.45,-28063.25
2019-12-31,46160.72,-31803.53,-35210.32,394,7990Z,230,-2.4492935982947064e-16,1.0,-49567.51,2869.11,-4520.87,-47915.75,4120.72,-709.5,-51326.97,4000.0,-3903.42,-51423.55,1000.0,-849.7,-51573.85,15000.0,-21853.35,-44720.5,8038.32,-18503.17
2020-01-31,48762.3,-40344.66,-26792.68,394,7990Z,230,0.49999999999999994,0.8660254037844387,-35210.32,46160.72,-31803.53,-49567.51,2869.11,-4520.87,-47915.75,4120.72,-709.5,-51326.97,4000.0,-3903.42,-51423.55,1000.0,-849.7,-51573.85,15000.0,-21853.35
2020-02-29,51814.61,-24713.34,308.59,394,7990Z,230,0.8660254037844386,0.5000000000000001,-26792.68,48762.3,-40344.66,-35210.32,46160.72,-31803.53,-49567.51,2869.11,-4520.87,-47915.75,4120.72,-709.5,-51326.97,4000.0,-3903.42,-51423.55,1000.0,-849.7
2020-03-31,16541.18,-24252.69,-7402.92,394,7990Z,230,1.0,6.123233995736766e-17,308.59,51814.61,-24713.34,-26792.68,48762.3,-40344.66,-35210.32,46160.72,-31803.53,-49567.51,2869.11,-4520.87,-47915.75,4120.72,-709.5,-51326.97,4000.0,-3903.42
2020-04-30,5941.01,-12451.43,-13913.34,394,7990Z,230,0.8660254037844387,-0.4999999999999998,-7402.92,16541.18,-24252.69,308.59,51814.61,-24713.34,-26792.68,48762.3,-40344.66,-35210.32,46160.72,-31803.53,-49567.51,2869.11,-4520.87,-47915.75,4120.72,-709.5
2020-05-31,3750.28,-5339.7,-15502.76,394,7990Z,230,0.49999999999999994,-0.8660254037844387,-13913.34,5941.01,-12451.43,-7402.92,16541.18,-24252.69,308.59,51814.61,-24713.34,-26792.68,48762.3,-40344.66,-35210.32,46160.72,-31803.53,-49567.51,2869.11,-4520.87
2020-06-30,11250.0,-2238.43,-6491.19,394,7990Z,230,1.2246467991473532e-16,-1.0,-15502.76,3750.28,-5339.7,-13913.34,5941.01,-12451.43,-7402.92,16541.18,-24252.69,308.59,51814.61,-24713.34,-26792.68,48762.3,-40344.66,-35210.32,46160.72,-31803.53
2020-07-31,14500.0,-4393.67,3615.14,394,7990Z,230,-0.4999999999999997,-0.8660254037844388,-6491.19,11250.0,-2238.43,-15502.76,3750.28,-5339.7,-13913.34,5941.01,-12451.43,-7402.92,16541.18,-24252.69,308.59,51814.61,-24713.34,-26792.68,48762.3,-40344.66
2020-08-31,13587.6,-14466.78,2735.96,394,7990Z,230,-0.8660254037844385,-0.5000000000000004,3615.14,14500.0,-4393.67,-6491.19,11250.0,-2238.43,-15502.76,3750.28,-5339.7,-13913.34,5941.01,-12451.43,-7402.92,16541.18,-24252.69,308.59,51814.61,-24713.34
2019-10-31,35874.24,-31805.42,724.18,396,7990Z,230,-0.8660254037844386,0.5000000000000001,-3344.64,44511.96,-51792.61,3936.01,43197.51,-43341.79,4080.29,70775.46,-54566.77,-12128.4,54497.66,-42733.26,-23892.8,0.0,-10.8,-23882.0,50.0,-32.0
2019-11-30,31662.9,-34907.27,-2520.19,396,7990Z,230,-0.5000000000000004,0.8660254037844384,724.18,35874.24,-31805.42,-3344.64,44511.96,-51792.61,3936.01,43197.51,-43341.79,4080.29,70775.46,-54566.77,-12128.4,54497.66,-42733.26,-23892.8,0.0,-10.8
2019-12-31,10400.0,-13778.31,-5898.5,396,7990Z,230,-2.4492935982947064e-16,1.0,-2520.19,31662.9,-34907.27,724.18,35874.24,-31805.42,-3344.64,44511.96,-51792.61,3936.01,43197.51,-43341.79,4080.29,70775.46,-54566.77,-12128.4,54497.66,-42733.26
2020-01-31,7450.0,-7290.8,-5739.3,396,7990Z,230,0.49999999999999994,0.8660254037844387,-5898.5,10400.0,-13778.31,-2520.19,31662.9,-34907.27,724.18,35874.24,-31805.42,-3344.64,44511.96,-51792.61,3936.01,43197.51,-43341.79,4080.29,70775.46,-54566.77
2020-02-29,2575.0,-2600.8,-5765.1,396,7990Z,230,0.8660254037844386,0.5000000000000001,-5739.3,7450.0,-7290.8,-5898.5,10400.0,-13778.31,-2520.19,31662.9,-34907.27,724.18,35874.24,-31805.42,-3344.64,44511.96,-51792.61,3936.01,43197.51,-43341.79
2020-03-31,0.0,-25.8,-5790.9,396,7990Z,230,1.0,6.123233995736766e-17,-5765.1,2575.0,-2600.8,-5739.3,7450.0,-7290.8,-5898.5,10400.0,-13778.31,-2520.19,31662.9,-34907.27,724.18,35874.24,-31805.42,-3344.64,44511.96,-51792.61
2020-04-30,3600.0,-3625.8,-5816.7,396,7990Z,230,0.8660254037844387,-0.4999999999999998,-5790.9,0.0,-25.8,-5765.1,2575.0,-2600.8,-5739.3,7450.0,-7290.8,-5898.5,10400.0,-13778.31,-2520.19,31662.9,-34907.27,724.18,35874.24,-31805.42
2020-05-31,0.0,-45.8,-5862.5,396,7990Z,230,0.49999999999999994,-0.8660254037844387,-5816.7,3600.0,-3625.8,-5790.9,0.0,-25.8,-5765.1,2575.0,-2600.8,-5739.3,7450.0,-7290.8,-5898.5,10400.0,-13778.31,-2520.19,31662.9,-34907.27
2019-12-31,1699.84,-1568.31,-4331.43,398,4741Z,212,-2.4492935982947064e-16,1.0,-4462.96,1058.88,-1113.8,-4408.04,1028.47,-1072.24,-4364.27,1441.43,-1593.82,-4211.88,2127.9,-2433.44,-3906.34,750.0,-1356.72,0.1,0.0,0.0
2020-01-31,4280.73,-1744.57,-1795.27,398,4741Z,212,0.49999999999999994,0.8660254037844387,-4331.43,1699.84,-1568.31,-4462.96,1058.88,-1113.8,-4408.04,1028.47,-1072.24,-4364.27,1441.43,-1593.82,-4211.88,2127.9,-2433.44,-3906.34,750.0,-1356.72
2020-02-29,1484.09,-1621.58,-1932.76,398,4741Z,212,0.8660254037844386,0.5000000000000001,-1795.27,4280.73,-1744.57,-4331.43,1699.84,-1568.31,-4462.96,1058.88,-1113.8,-4408.04,1028.47,-1072.24,-4364.27,1441.43,-1593.82,-4211.88,2127.9,-2433.44
2020-03-31,1268.48,-1639.71,-2303.99,398,4741Z,212,1.0,6.123233995736766e-17,-1932.76,1484.09,-1621.58,-1795.27,4280.73,-1744.57,-4331.43,1699.84,-1568.31,-4462.96,1058.88,-1113.8,-4408.04,1028.47,-1072.24,-4364.27,1441.43,-1593.82
2020-04-30,1826.77,-1809.65,-2286.87,398,4741Z,212,0.8660254037844387,-0.4999999999999998,-2303.99,1268.48,-1639.71,-1932.76,1484.09,-1621.58,-1795.27,4280.73,-1744.57,-4331.43,1699.84,-1568.31,-4462.96,1058.88,-1113.8,-4408.04,1028.47,-1072.24
2020-05-31,5331.86,-3045.93,-0.94,398,4741Z,212,0.49999999999999994,-0.8660254037844387,-2286.87,1826.77,-1809.65,-2303.99,1268.48,-1639.71,-1932.76,1484.09,-1621.58,-1795.27,4280.73,-1744.57,-4331.43,1699.84,-1568.31,-4462.96,1058.88,-1113.8
2020-06-30,4446.45,-4359.02,86.49,398,4741Z,212,1.2246467991473532e-16,-1.0,-0.94,5331.86,-3045.93,-2286.87,1826.77,-1809.65,-2303.99,1268.48,-1639.71,-1932.76,1484.09,-1621.58,-1795.27,4280.73,-1744.57,-4331.43,1699.84,-1568.31
2020-07-31,4207.08,-4123.75,169.82,398,4741Z,212,-0.4999999999999997,-0.8660254037844388,86.49,4446.45,-4359.02,-0.94,5331.86,-3045.93,-2286.87,1826.77,-1809.65,-2303.99,1268.48,-1639.71,-1932.76,1484.09,-1621.58,-1795.27,4280.73,-1744.57
